CO2 [ppm],Temperature_Indoor [C],Relative_Humidity_Indoor [%],Temperature_Outdoor [C],Relative_Humidity_Outdoor [%],Solar_Radiation [w/m2],Southward_Vertical_Irradiance [w/m2],Class,Room_ID
472,24.40,74.10,30.50,63.30,16.770,158.000,No Turning-off Behavior,A
464,24.40,72.80,29.82,65.40,74.060,201.000,No Turning-off Behavior,A
474,24.40,73.90,30.79,64.70,6.010,208.000,No Turning-off Behavior,A
475,24.40,74.50,30.54,63.40,56.990,175.000,No Turning-off Behavior,A
482,24.30,73.90,30.97,65.40,10.460,178.000,No Turning-off Behavior,A
493,24.40,74.60,30.66,65.80,35.710,193.000,No Turning-off Behavior,A
484,24.50,74.10,30.75,65.20,364.230,282.000,No Turning-off Behavior,A
462,24.80,72.90,31.54,60.70,12.790,281.000,No Turning-off Behavior,A
462,24.70,73.00,31.85,60.10,340.610,264.000,No Turning-off Behavior,A
450,24.40,72.40,32.20,59.70,5.080,204.000,No Turning-off Behavior,A
445,24.30,70.40,31.70,60.30,82.940,235.000,No Turning-off Behavior,A
448,23.70,70.20,32.42,57.50,194.710,266.000,No Turning-off Behavior,A
446,23.40,69.30,32.22,59.10,6.010,198.000,No Turning-off Behavior,A
455,23.80,76.70,32.25,60.80,20.510,215.000,No Turning-off Behavior,A
458,24.60,77.30,32.45,57.00,349.030,299.000,No Turning-off Behavior,A
459,24.80,71.80,32.34,59.00,24.950,289.000,No Turning-off Behavior,A
471,24.60,69.30,32.55,59.20,306.010,251.000,No Turning-off Behavior,A
499,24.00,67.10,32.35,59.90,273.270,223.000,No Turning-off Behavior,A
543,23.40,70.60,31.42,65.80,14.430,106.000,No Turning-off Behavior,A
576,24.00,75.60,30.79,67.10,3.210,77.000,No Turning-off Behavior,A
590,24.80,72.70,30.00,71.20,3.680,97.000,No Turning-off Behavior,A
603,25.00,67.10,30.09,70.50,2.510,118.000,No Turning-off Behavior,A
638,24.40,67.00,30.38,68.40,3.910,161.000,No Turning-off Behavior,A
640,24.20,67.20,31.32,66.40,60.730,193.000,No Turning-off Behavior,A
607,23.90,67.80,30.99,65.80,100.710,158.000,No Turning-off Behavior,A
591,24.10,76.20,30.98,66.30,2.510,148.000,No Turning-off Behavior,A
575,24.70,78.50,30.50,65.80,2.740,99.000,No Turning-off Behavior,A
604,24.30,69.20,30.14,67.30,2.740,69.000,No Turning-off Behavior,A
594,24.00,68.00,30.79,65.50,45.300,228.000,No Turning-off Behavior,A
595,23.90,68.20,31.05,64.60,272.340,205.000,No Turning-off Behavior,A
584,23.80,68.50,30.91,64.00,28.690,163.000,No Turning-off Behavior,A
572,24.30,77.40,31.12,63.20,259.940,177.000,No Turning-off Behavior,A
587,24.70,72.60,31.10,61.60,53.950,151.000,No Turning-off Behavior,A
609,24.10,68.80,31.64,60.90,43.190,106.000,No Turning-off Behavior,A
602,23.90,68.50,31.78,60.90,329.620,162.000,No Turning-off Behavior,A
597,23.90,68.40,31.98,60.70,25.650,144.000,No Turning-off Behavior,A
591,23.70,68.70,31.59,60.40,277.480,142.000,No Turning-off Behavior,A
570,23.70,68.60,31.33,61.40,152.620,127.000,No Turning-off Behavior,A
400,25.00,73.40,27.66,84.20,5.310,138.000,No Turning-off Behavior,A
421,24.80,73.10,27.64,83.20,6.250,157.000,No Turning-off Behavior,A
434,24.70,73.60,27.83,82.40,4.140,166.000,No Turning-off Behavior,A
432,24.60,73.30,28.32,81.60,8.590,183.000,No Turning-off Behavior,A
445,24.70,73.20,28.65,79.20,43.430,199.000,No Turning-off Behavior,A
435,24.70,73.40,28.80,77.90,5.780,168.000,No Turning-off Behavior,A
430,24.60,74.00,28.53,78.20,26.120,194.000,No Turning-off Behavior,A
429,24.60,72.70,28.82,76.10,8.590,193.000,No Turning-off Behavior,A
452,24.60,73.00,29.31,73.80,22.150,225.000,No Turning-off Behavior,A
440,24.70,72.80,29.22,75.10,6.480,157.000,No Turning-off Behavior,A
447,24.60,72.70,29.16,75.30,3.210,119.000,No Turning-off Behavior,A
445,24.60,72.40,29.11,73.80,5.080,175.000,No Turning-off Behavior,A
454,24.70,72.60,29.49,72.60,9.290,208.000,No Turning-off Behavior,A
452,24.60,72.40,29.46,72.50,5.550,187.000,No Turning-off Behavior,A
450,24.50,72.20,29.47,73.00,5.780,176.000,No Turning-off Behavior,A
440,24.60,72.50,29.84,71.00,20.280,262.000,No Turning-off Behavior,A
447,24.50,72.70,29.95,68.60,150.050,225.000,No Turning-off Behavior,A
438,24.60,73.20,30.70,66.80,179.040,250.000,No Turning-off Behavior,A
427,24.50,72.90,31.11,64.10,21.450,312.000,No Turning-off Behavior,A
416,24.30,69.40,30.91,64.90,750.270,313.000,No Turning-off Behavior,A
409,24.30,70.40,31.18,60.90,724.550,325.000,No Turning-off Behavior,A
400,24.20,69.90,30.97,64.70,15.830,321.000,No Turning-off Behavior,A
420,24.10,71.90,31.03,63.90,5.080,168.000,No Turning-off Behavior,A
453,24.10,70.40,30.93,63.70,741.380,322.000,No Turning-off Behavior,A
427,24.40,70.70,31.87,59.90,40.150,303.000,No Turning-off Behavior,A
446,24.20,70.70,31.72,59.60,538.890,237.000,No Turning-off Behavior,A
435,24.10,70.60,31.57,60.00,28.230,146.000,No Turning-off Behavior,A
429,24.20,71.00,32.09,58.60,722.680,281.000,No Turning-off Behavior,A
425,24.10,67.40,32.10,57.40,564.850,235.000,No Turning-off Behavior,A
444,23.80,66.70,33.22,55.70,368.900,251.000,No Turning-off Behavior,A
454,23.80,68.70,32.25,57.30,16.540,144.000,No Turning-off Behavior,A
449,24.00,70.60,32.25,58.80,401.640,205.000,No Turning-off Behavior,A
455,24.40,70.80,32.26,57.40,165.710,180.000,No Turning-off Behavior,A
463,24.50,69.80,32.76,56.10,353.000,166.000,No Turning-off Behavior,A
474,24.40,71.50,33.06,56.00,579.580,168.000,No Turning-off Behavior,A
467,24.50,71.10,32.15,58.30,7.880,143.000,No Turning-off Behavior,A
464,24.60,71.90,32.70,54.70,472.490,160.000,No Turning-off Behavior,A
464,24.60,70.40,32.58,55.40,70.780,187.000,No Turning-off Behavior,A
466,24.60,70.00,32.25,55.40,70.550,139.000,No Turning-off Behavior,A
456,24.70,70.80,32.83,54.50,94.160,151.000,No Turning-off Behavior,A
448,24.70,70.10,32.54,56.90,143.730,133.000,No Turning-off Behavior,A
462,24.60,69.90,32.61,54.90,421.510,155.000,No Turning-off Behavior,A
463,24.60,70.60,32.16,58.00,9.750,112.000,No Turning-off Behavior,A
448,24.50,72.00,32.01,59.60,4.840,134.000,No Turning-off Behavior,A
449,24.40,72.60,31.94,59.50,5.550,167.000,No Turning-off Behavior,A
465,24.40,71.00,31.82,60.40,2.970,107.000,No Turning-off Behavior,A
470,24.40,73.00,31.31,61.90,6.720,88.000,No Turning-off Behavior,A
428,24.30,71.90,31.02,63.60,3.210,52.000,No Turning-off Behavior,A
436,24.10,71.60,30.82,65.30,2.510,60.000,No Turning-off Behavior,A
423,24.10,71.90,30.61,64.50,3.440,77.000,No Turning-off Behavior,A
437,24.10,72.50,31.02,62.30,2.740,73.000,No Turning-off Behavior,A
410,24.70,71.10,28.78,73.60,9.520,172.000,No Turning-off Behavior,A
423,24.90,72.30,28.46,74.30,17.940,173.000,No Turning-off Behavior,A
435,24.70,72.30,28.91,71.30,9.990,208.000,No Turning-off Behavior,A
442,24.60,72.10,29.45,71.10,9.750,191.000,No Turning-off Behavior,A
437,24.70,71.30,29.24,69.60,9.050,173.000,No Turning-off Behavior,A
445,24.70,71.20,28.91,72.40,19.810,179.000,No Turning-off Behavior,A
454,24.50,71.50,29.43,69.30,27.530,241.000,No Turning-off Behavior,A
456,24.50,70.60,29.97,66.20,27.760,173.000,No Turning-off Behavior,A
464,24.40,71.90,30.07,65.40,6.250,165.000,No Turning-off Behavior,A
466,24.60,71.60,30.17,67.60,124.330,218.000,No Turning-off Behavior,A
454,24.50,72.20,30.45,65.30,645.980,272.000,No Turning-off Behavior,A
451,24.50,71.50,30.92,64.40,14.200,259.000,No Turning-off Behavior,A
463,24.70,71.20,30.30,65.00,235.390,258.000,No Turning-off Behavior,A
445,24.40,71.30,30.54,64.50,205.000,266.000,No Turning-off Behavior,A
453,24.50,71.00,31.26,61.60,6.720,226.000,No Turning-off Behavior,A
492,24.40,70.70,31.30,61.40,502.180,291.000,No Turning-off Behavior,A
455,24.50,72.10,31.46,60.80,6.250,211.000,No Turning-off Behavior,A
401,24.50,71.80,30.57,63.40,4.840,150.000,No Turning-off Behavior,A
400,24.30,73.20,30.13,65.50,3.910,99.000,No Turning-off Behavior,A
400,24.20,71.20,29.99,66.20,3.210,98.000,No Turning-off Behavior,A
400,24.20,71.20,30.26,64.70,3.210,119.000,No Turning-off Behavior,A
415,24.10,70.30,30.62,63.50,2.510,132.000,No Turning-off Behavior,A
432,23.90,68.00,31.27,61.20,2.040,145.000,No Turning-off Behavior,A
432,23.90,68.50,30.32,64.70,3.440,140.000,No Turning-off Behavior,A
433,23.70,68.20,30.32,65.90,3.210,184.000,No Turning-off Behavior,A
435,23.50,68.50,30.67,64.90,4.140,160.000,No Turning-off Behavior,A
441,23.50,69.40,30.60,64.20,3.680,177.000,No Turning-off Behavior,A
438,23.50,69.30,31.03,63.60,4.140,212.000,No Turning-off Behavior,A
452,23.30,71.50,31.50,61.30,2.970,167.000,No Turning-off Behavior,A
430,23.40,69.90,31.74,60.30,2.510,120.000,No Turning-off Behavior,A
470,23.50,70.70,31.96,59.80,2.740,117.000,No Turning-off Behavior,A
501,23.50,71.30,32.00,60.30,2.270,150.000,No Turning-off Behavior,A
503,23.50,71.00,31.79,61.00,5.080,125.000,No Turning-off Behavior,A
526,23.50,71.00,31.77,61.50,2.970,109.000,No Turning-off Behavior,A
549,23.60,70.20,31.79,61.20,4.140,121.000,No Turning-off Behavior,A
551,24.40,76.20,31.48,61.60,4.140,158.000,No Turning-off Behavior,A
551,23.70,68.90,31.32,61.90,5.310,187.000,No Turning-off Behavior,A
536,23.50,69.10,31.67,59.60,6.720,158.000,No Turning-off Behavior,A
522,23.40,69.10,32.00,59.30,3.680,139.000,No Turning-off Behavior,A
536,23.30,71.00,31.84,58.40,4.610,96.000,No Turning-off Behavior,A
519,23.60,70.80,32.07,57.00,5.080,112.000,No Turning-off Behavior,A
519,23.60,71.30,32.28,56.20,2.510,101.000,No Turning-off Behavior,A
521,23.70,71.20,32.51,55.60,23.320,89.000,No Turning-off Behavior,A
530,23.90,71.70,31.15,62.90,4.610,76.000,No Turning-off Behavior,A
518,24.00,71.80,30.49,65.30,3.210,35.000,No Turning-off Behavior,A
517,23.90,71.30,30.27,66.20,3.440,35.000,No Turning-off Behavior,A
516,23.90,71.90,30.33,66.00,82.010,110.000,No Turning-off Behavior,A
499,23.90,72.00,30.43,66.60,8.120,102.000,No Turning-off Behavior,A
469,23.80,71.60,30.24,67.30,2.740,101.000,No Turning-off Behavior,A
450,23.80,72.10,30.13,67.70,27.060,84.000,No Turning-off Behavior,A
451,23.70,71.60,30.17,68.90,2.040,52.000,No Turning-off Behavior,A
431,23.80,72.60,29.79,71.50,2.510,34.000,No Turning-off Behavior,A
432,23.80,73.30,29.54,73.60,2.510,34.000,No Turning-off Behavior,A
434,24.80,77.40,26.52,98.20,2.270,53.000,No Turning-off Behavior,A
440,24.60,78.90,26.58,97.80,2.270,74.000,No Turning-off Behavior,A
434,24.70,79.60,26.76,97.30,2.040,60.000,No Turning-off Behavior,A
441,24.70,79.40,26.98,96.10,9.750,157.000,No Turning-off Behavior,A
442,24.70,80.10,27.56,94.70,4.610,130.000,No Turning-off Behavior,A
448,24.60,78.90,27.49,92.70,3.680,109.000,No Turning-off Behavior,A
449,24.50,78.80,27.49,92.50,2.510,60.000,No Turning-off Behavior,A
447,24.50,77.90,27.55,92.30,2.970,58.000,No Turning-off Behavior,A
461,24.40,76.60,27.54,91.10,2.740,55.000,No Turning-off Behavior,A
456,24.30,77.90,27.64,91.30,2.270,47.000,No Turning-off Behavior,A
458,24.30,77.10,27.70,91.70,2.510,70.000,No Turning-off Behavior,A
455,24.20,78.10,27.78,90.30,2.270,86.000,No Turning-off Behavior,A
471,24.20,76.70,27.99,89.10,2.040,38.000,No Turning-off Behavior,A
467,24.30,77.20,27.88,88.70,2.270,57.000,No Turning-off Behavior,A
476,24.40,77.80,28.00,89.00,2.510,57.000,No Turning-off Behavior,A
476,24.40,78.90,27.90,90.20,2.270,25.000,No Turning-off Behavior,A
456,24.30,77.30,27.79,90.90,1.800,32.000,No Turning-off Behavior,A
442,24.20,77.60,27.52,91.50,2.270,25.000,No Turning-off Behavior,A
425,24.20,78.60,27.49,92.80,2.270,29.000,No Turning-off Behavior,A
424,24.10,76.90,27.46,93.60,1.800,42.000,No Turning-off Behavior,A
447,24.10,79.20,27.46,92.80,2.270,66.000,No Turning-off Behavior,A
455,24.30,79.80,27.73,92.20,2.510,124.000,No Turning-off Behavior,A
446,24.40,79.80,27.93,90.40,3.210,154.000,No Turning-off Behavior,A
454,24.40,79.00,28.12,89.20,2.510,97.000,No Turning-off Behavior,A
450,24.20,77.20,28.23,89.30,2.510,77.000,No Turning-off Behavior,A
454,24.10,76.80,28.17,89.20,2.510,41.000,No Turning-off Behavior,A
445,24.10,76.60,27.94,90.30,2.740,34.000,No Turning-off Behavior,A
443,23.90,78.20,27.95,90.40,1.800,15.000,No Turning-off Behavior,A
429,23.80,76.40,27.72,87.90,2.040,7.000,No Turning-off Behavior,A
464,23.50,73.30,24.76,90.60,3.910,16.000,No Turning-off Behavior,A
468,23.30,73.00,24.50,93.40,1.800,12.000,No Turning-off Behavior,A
482,23.20,73.30,24.56,94.70,1.100,10.000,No Turning-off Behavior,A
501,23.10,73.50,24.54,95.40,1.340,9.000,No Turning-off Behavior,A
520,23.10,73.10,24.49,96.10,1.100,7.000,No Turning-off Behavior,A
522,23.10,73.40,24.31,96.80,1.570,9.000,No Turning-off Behavior,A
530,23.10,73.10,24.24,97.10,1.570,9.000,No Turning-off Behavior,A
526,23.00,73.40,24.29,97.20,1.340,9.000,No Turning-off Behavior,A
512,23.00,73.80,24.40,97.60,1.570,9.000,No Turning-off Behavior,A
519,22.90,73.70,24.39,97.70,1.800,10.000,No Turning-off Behavior,A
549,23.00,73.50,24.56,98.10,1.800,11.000,No Turning-off Behavior,A
562,23.00,73.40,24.56,98.40,1.570,12.000,No Turning-off Behavior,A
573,23.00,73.70,24.51,98.60,1.570,13.000,No Turning-off Behavior,A
562,23.00,74.10,24.57,98.90,2.270,14.000,No Turning-off Behavior,A
560,23.00,72.60,24.51,99.20,2.270,14.000,No Turning-off Behavior,A
565,22.80,72.10,24.38,99.40,2.270,14.000,No Turning-off Behavior,A
551,23.90,81.00,24.26,99.40,1.800,12.000,No Turning-off Behavior,A
536,24.30,76.40,24.29,99.40,2.040,11.000,No Turning-off Behavior,A
520,23.20,72.20,24.36,99.30,1.800,10.000,No Turning-off Behavior,A
508,22.90,73.40,24.37,99.20,1.800,9.000,No Turning-off Behavior,A
504,23.10,79.90,24.51,99.30,1.570,7.000,No Turning-off Behavior,A
512,24.10,82.20,24.42,99.20,1.570,6.000,No Turning-off Behavior,A
521,24.10,75.60,24.44,99.20,1.570,6.000,No Turning-off Behavior,A
505,23.10,74.30,24.51,99.30,1.570,6.000,No Turning-off Behavior,A
486,22.80,74.00,24.45,99.20,1.570,7.000,No Turning-off Behavior,A
479,23.70,82.30,24.54,99.30,1.800,7.000,No Turning-off Behavior,A
479,24.40,82.20,24.62,99.50,1.800,7.000,No Turning-off Behavior,A
469,23.50,75.10,24.70,99.60,1.570,7.000,No Turning-off Behavior,A
464,23.20,75.50,24.67,99.80,2.040,8.000,No Turning-off Behavior,A
465,23.00,76.30,24.72,99.90,1.570,9.000,No Turning-off Behavior,A
460,26.00,71.90,30.11,70.40,464.300,127.000,No Turning-off Behavior,A
473,25.40,73.50,30.75,68.00,14.200,141.000,No Turning-off Behavior,A
477,25.40,73.50,30.96,68.60,621.430,149.000,No Turning-off Behavior,A
476,25.40,74.00,31.32,68.30,386.910,144.000,No Turning-off Behavior,A
490,25.30,73.30,31.68,64.50,14.200,148.000,No Turning-off Behavior,A
495,25.20,72.10,31.84,63.70,32.670,158.000,No Turning-off Behavior,A
461,25.40,73.60,32.18,61.90,559.240,166.000,No Turning-off Behavior,A
511,24.90,70.40,31.91,63.70,548.480,178.000,No Turning-off Behavior,A
528,24.90,73.10,32.71,61.50,14.660,184.000,No Turning-off Behavior,A
495,25.10,73.40,32.12,63.80,526.500,195.000,No Turning-off Behavior,A
487,25.20,73.30,32.76,60.90,348.560,204.000,No Turning-off Behavior,A
480,25.20,73.70,32.70,61.50,483.940,216.000,No Turning-off Behavior,A
467,25.40,73.70,32.41,62.30,628.680,232.000,No Turning-off Behavior,A
495,25.10,73.80,33.15,60.00,15.370,250.000,No Turning-off Behavior,A
495,25.20,74.40,33.36,59.30,555.490,238.000,No Turning-off Behavior,A
483,25.30,74.10,33.01,60.40,522.760,240.000,No Turning-off Behavior,A
472,25.20,74.40,33.47,59.10,12.790,278.000,No Turning-off Behavior,A
452,25.30,72.80,33.41,59.00,272.340,188.000,No Turning-off Behavior,A
442,25.30,74.20,32.99,59.30,467.580,236.000,No Turning-off Behavior,A
469,25.30,74.00,33.47,59.60,13.960,252.000,No Turning-off Behavior,A
484,25.30,73.20,33.40,58.60,586.120,278.000,No Turning-off Behavior,A
475,25.20,73.20,34.02,56.50,644.350,284.000,No Turning-off Behavior,A
465,25.40,72.70,33.89,56.40,639.440,286.000,No Turning-off Behavior,A
454,25.30,70.90,33.66,56.90,506.860,244.000,No Turning-off Behavior,A
500,24.90,69.90,34.14,55.70,396.260,284.000,No Turning-off Behavior,A
494,24.90,69.60,33.73,56.10,683.160,272.000,No Turning-off Behavior,A
481,25.10,73.90,33.84,56.30,681.760,253.000,No Turning-off Behavior,A
426,25.90,72.70,33.50,56.30,201.720,244.000,No Turning-off Behavior,A
494,25.20,69.10,33.49,56.90,613.950,227.000,No Turning-off Behavior,A
522,24.90,69.10,33.68,56.10,600.860,204.000,No Turning-off Behavior,A
532,24.70,68.90,33.52,56.40,371.940,204.000,No Turning-off Behavior,A
540,24.60,70.30,34.24,54.40,265.090,140.000,No Turning-off Behavior,A
540,24.60,70.40,34.28,53.50,623.300,197.000,No Turning-off Behavior,A
539,24.60,70.40,33.88,55.00,331.490,193.000,No Turning-off Behavior,A
544,24.60,70.50,34.23,54.40,625.870,172.000,No Turning-off Behavior,A
539,24.50,70.50,33.35,56.70,11.390,136.000,No Turning-off Behavior,A
538,24.40,70.50,33.83,55.00,630.320,155.000,No Turning-off Behavior,A
546,24.50,70.80,33.78,55.80,648.320,141.000,No Turning-off Behavior,A
544,24.60,70.90,33.86,55.80,78.970,135.000,No Turning-off Behavior,A
536,24.50,71.20,33.54,56.00,652.300,136.000,No Turning-off Behavior,A
533,24.50,70.90,33.71,55.80,622.600,116.000,No Turning-off Behavior,A
541,24.60,70.40,33.83,56.50,465.010,100.000,No Turning-off Behavior,A
526,24.50,70.40,33.40,56.30,199.850,100.000,No Turning-off Behavior,A
535,24.40,70.30,33.69,55.90,187.230,100.000,No Turning-off Behavior,A
536,24.40,70.70,34.39,54.20,580.750,112.000,No Turning-off Behavior,A
533,24.40,70.70,34.08,54.50,452.140,108.000,No Turning-off Behavior,A
536,24.30,70.80,33.53,55.80,570.460,102.000,No Turning-off Behavior,A
499,24.10,71.10,34.03,55.30,548.010,94.000,No Turning-off Behavior,A
483,24.20,70.80,33.58,56.00,24.490,89.000,No Turning-off Behavior,A
478,24.00,70.70,33.33,56.40,550.350,83.000,No Turning-off Behavior,A
497,24.00,69.50,33.44,55.90,358.150,68.000,No Turning-off Behavior,A
500,23.90,69.40,33.05,57.60,255.030,65.000,No Turning-off Behavior,A
489,23.80,69.50,32.90,57.80,203.590,50.000,No Turning-off Behavior,A
476,23.90,69.70,32.78,58.80,23.780,40.000,No Turning-off Behavior,A
459,24.30,73.10,29.32,67.40,527.670,132.000,No Turning-off Behavior,A
425,24.40,74.00,29.82,64.10,517.150,135.000,No Turning-off Behavior,A
460,24.30,73.50,30.01,63.60,15.130,127.000,No Turning-off Behavior,A
466,24.40,73.40,30.20,63.00,701.160,154.000,No Turning-off Behavior,A
430,24.70,74.20,31.28,60.50,633.590,118.000,No Turning-off Behavior,A
448,24.60,72.60,30.58,59.70,785.810,122.000,No Turning-off Behavior,A
458,24.60,71.30,31.02,59.30,707.240,124.000,No Turning-off Behavior,A
445,24.60,70.20,31.53,56.10,684.560,139.000,No Turning-off Behavior,A
469,24.40,70.30,31.25,56.70,738.340,134.000,No Turning-off Behavior,A
453,24.60,71.10,31.85,55.40,17.240,184.000,No Turning-off Behavior,A
444,24.70,69.10,32.19,53.90,493.300,155.000,No Turning-off Behavior,A
496,24.20,66.80,32.19,53.60,633.120,169.000,No Turning-off Behavior,A
497,24.00,66.00,31.81,54.30,15.600,188.000,No Turning-off Behavior,A
497,23.90,66.40,32.75,51.70,762.190,201.000,No Turning-off Behavior,A
488,23.90,67.60,32.82,51.70,710.520,212.000,No Turning-off Behavior,A
478,24.00,68.50,32.42,53.20,818.310,230.000,No Turning-off Behavior,A
470,24.10,68.50,32.60,51.10,710.280,217.000,No Turning-off Behavior,A
447,23.90,67.10,32.82,51.80,655.100,211.000,No Turning-off Behavior,A
442,23.90,66.20,33.27,51.70,718.000,239.000,No Turning-off Behavior,A
435,23.80,66.30,33.94,50.10,679.420,233.000,No Turning-off Behavior,A
432,23.60,66.60,33.83,49.30,55.820,241.000,No Turning-off Behavior,A
433,23.60,66.90,33.40,51.60,706.310,240.000,No Turning-off Behavior,A
428,23.60,66.80,33.95,50.80,656.970,230.000,No Turning-off Behavior,A
434,23.50,66.80,33.55,52.00,235.630,230.000,No Turning-off Behavior,A
429,23.50,67.10,33.23,53.80,328.920,207.000,No Turning-off Behavior,A
462,23.50,67.10,33.64,52.20,592.200,218.000,No Turning-off Behavior,A
479,23.60,66.70,33.29,50.70,197.750,249.000,No Turning-off Behavior,A
487,23.70,67.20,33.56,52.10,798.430,240.000,No Turning-off Behavior,A
497,23.60,67.40,33.35,52.20,802.410,238.000,No Turning-off Behavior,A
510,23.40,66.00,33.11,52.60,436.480,190.000,No Turning-off Behavior,A
501,23.60,67.60,33.73,51.40,6.010,128.000,No Turning-off Behavior,A
488,23.60,68.50,33.95,51.10,351.370,167.000,No Turning-off Behavior,A
477,23.70,68.80,33.65,52.30,427.360,206.000,No Turning-off Behavior,A
463,23.70,68.90,33.82,51.30,821.820,180.000,No Turning-off Behavior,A
458,23.70,68.70,33.94,49.40,797.030,169.000,No Turning-off Behavior,A
456,23.70,68.80,33.26,52.30,313.960,163.000,No Turning-off Behavior,A
459,23.70,69.40,34.30,50.60,710.050,136.000,No Turning-off Behavior,A
451,23.70,69.20,34.06,52.70,277.480,141.000,No Turning-off Behavior,A
506,23.90,69.60,33.81,51.50,36.410,162.000,No Turning-off Behavior,A
522,24.00,69.10,33.59,52.20,532.110,139.000,No Turning-off Behavior,A
546,24.00,69.50,33.34,54.00,85.050,114.000,No Turning-off Behavior,A
575,24.00,69.40,32.52,56.10,84.110,92.000,No Turning-off Behavior,A
